Observation Date,Day Of Week,Ascendant Sign,Ascendant Deg,Moon Illum %,Moon Phase,Moon Nakshatra,Moon Nakshatra (ML),Nakshatra No,Pada,Sun Sign,Sun Deg,Sun House,Sun Dignity,Moon Sign,Moon Deg,Moon House,Moon Dignity,Mercury Sign,Mercury Deg,Mercury House,Mercury Dignity,Venus Sign,Venus Deg,Venus House,Venus Dignity,Mars Sign,Mars Deg,Mars House,Mars Dignity,Jupiter Sign,Jupiter Deg,Jupiter House,Jupiter Dignity,Saturn Sign,Saturn Deg,Saturn House,Saturn Dignity,Rahu Sign,Rahu Deg,Rahu House,Rahu Dignity
2018-02-03,Saturday,Virgo,23,83,Waning,Uttara Phalguni,ഉത്രം,12,4,Capricorn,21,5,,Virgo,9,1,,Capricorn,12,5,,Capricorn,27,5,,Scorpio,11,3,,Libra,27,2,,Sagittarius,11,4,,Cancer,21,11,
2018-01-31,Wednesday,Virgo,21,99,Waning,Ashlesha,ആയില്യം,9,3,Capricorn,18,5,,Cancer,27,11,,Capricorn,7,5,,Capricorn,24,5,,Scorpio,9,3,,Libra,27,2,,Sagittarius,11,4,,Cancer,21,11,
2018-01-29,Monday,Virgo,19,97,Waxing,Punarvasu,പുണർതം,7,2,Capricorn,16,5,,Gemini,27,10,,Capricorn,4,5,,Capricorn,21,5,,Scorpio,8,3,,Libra,27,2,,Sagittarius,11,4,,Cancer,21,11,
2018-01-27,Saturday,Virgo,17,84,Waxing,Mrigashira,മകയിരം,5,1,Capricorn,14,5,,Taurus,27,9,EXALTED,Capricorn,1,5,,Capricorn,19,5,,Scorpio,7,3,,Libra,27,2,,Sagittarius,10,4,,Cancer,21,11,
2018-01-24,Wednesday,Virgo,15,53,Waxing,Bharani,ഭരണി,2,1,Capricorn,11,5,,Aries,14,8,,Sagittarius,26,4,,Capricorn,15,5,,Scorpio,5,3,,Libra,26,2,,Sagittarius,10,4,,Cancer,21,11,
2018-01-22,Monday,Virgo,13,32,Waxing,Revati,രേവതി,27,1,Capricorn,9,5,,Pisces,17,7,,Sagittarius,23,4,,Capricorn,12,5,,Scorpio,4,3,,Libra,26,2,,Sagittarius,10,4,,Cancer,21,11,
2018-01-20,Saturday,Virgo,11,15,Waxing,Purva Bhadrapada,പൂരുരുട്ടാതി,25,1,Capricorn,7,5,,Aquarius,22,6,,Sagittarius,20,4,,Capricorn,10,5,,Scorpio,3,3,,Libra,26,2,,Sagittarius,10,4,,Cancer,21,11,
2018-01-17,Wednesday,Virgo,9,1,Waxing,Shravana,തിരുവോണം,22,2,Capricorn,4,5,,Capricorn,16,5,,Sagittarius,16,4,,Capricorn,6,5,,Scorpio,1,3,,Libra,25,2,,Sagittarius,9,4,,Cancer,21,11,
2018-01-15,Monday,Virgo,7,1,Waning,Purva Ashadha,പൂരാടം,20,3,Capricorn,2,5,,Sagittarius,22,4,,Sagittarius,13,4,,Capricorn,3,5,,Libra,29,2,,Libra,25,2,,Sagittarius,9,4,,Cancer,21,11,
2018-01-13,Saturday,Virgo,5,8,Waning,Jyeshtha,തൃക്കേട്ട,18,4,Capricorn,0,4,,Scorpio,28,3,DEBILITATED,Sagittarius,10,4,,Capricorn,1,5,,Libra,28,2,,Libra,25,2,,Sagittarius,9,4,,Cancer,21,11,
2018-01-10,Wednesday,Virgo,3,29,Waning,Vishakha,വിശാഖം,16,1,Sagittarius,27,4,,Libra,22,2,,Sagittarius,6,4,,Sagittarius,27,4,,Libra,26,2,,Libra,24,2,,Sagittarius,8,4,,Cancer,21,11,
2018-01-08,Monday,Virgo,1,48,Waning,Chitra,ചിത്തിര,14,2,Sagittarius,25,4,,Virgo,27,1,,Sagittarius,3,4,,Sagittarius,25,4,,Libra,25,2,,Libra,24,2,,Sagittarius,8,4,,Cancer,21,11,
2018-01-06,Saturday,Leo,29,68,Waning,Uttara Phalguni,ഉത്രം,12,2,Sagittarius,23,5,,Virgo,1,2,,Sagittarius,1,5,,Sagittarius,22,5,,Libra,24,3,,Libra,24,3,,Sagittarius,8,5,,Cancer,21,12,
2018-01-03,Wednesday,Leo,27,94,Waning,Ashlesha,ആയില്യം,9,1,Sagittarius,20,5,,Cancer,19,12,,Scorpio,27,4,,Sagittarius,18,5,,Libra,22,3,,Libra,23,3,,Sagittarius,8,5,,Cancer,21,12,
2018-01-01,Monday,Leo,25,100,Waning,Ardra,തിരുവാതിര,6,4,Sagittarius,18,5,,Gemini,19,11,,Scorpio,25,4,,Sagittarius,16,5,,Libra,21,3,,Libra,23,3,,Sagittarius,7,5,,Cancer,21,12,
2017-12-30,Saturday,Leo,23,94,Waxing,Rohini,രോഹിണി,4,3,Sagittarius,16,5,,Taurus,18,10,EXALTED,Scorpio,23,4,,Sagittarius,13,5,,Libra,20,3,,Libra,23,3,,Sagittarius,7,5,,Cancer,21,12,
2017-12-27,Wednesday,Leo,21,69,Waxing,Ashwini,അശ്വതി,1,2,Sagittarius,12,5,,Aries,5,9,,Scorpio,21,4,,Sagittarius,10,5,,Libra,18,3,,Libra,22,3,,Sagittarius,7,5,,Cancer,22,12,
2017-12-25,Monday,Leo,19,48,Waxing,Uttara Bhadrapada,ഉത്രട്ടാതി,26,2,Sagittarius,10,5,,Pisces,8,8,,Scorpio,20,4,,Sagittarius,7,5,,Libra,16,3,,Libra,22,3,,Sagittarius,7,5,,Cancer,22,12,
2017-12-23,Saturday,Leo,17,28,Waxing,Shatabhisha,ചതയം,24,2,Sagittarius,8,5,,Aquarius,13,7,,Scorpio,19,4,,Sagittarius,5,5,,Libra,15,3,,Libra,21,3,,Sagittarius,6,5,,Cancer,22,12,
2017-12-20,Wednesday,Leo,15,7,Waxing,Uttara Ashadha,ഉത്രാടം,21,3,Sagittarius,5,5,,Capricorn,7,6,,Scorpio,19,4,,Sagittarius,1,5,,Libra,13,3,,Libra,21,3,,Sagittarius,6,5,,Cancer,22,12,
2017-12-18,Monday,Leo,13,1,Waxing,Mula,മൂലം,19,4,Sagittarius,3,5,,Sagittarius,13,5,,Scorpio,20,4,,Scorpio,28,4,,Libra,12,3,,Libra,21,3,,Sagittarius,6,5,,Cancer,22,12,
2017-12-16,Saturday,Leo,11,1,Waning,Jyeshtha,തൃക്കേട്ട,18,1,Sagittarius,1,5,,Scorpio,19,4,DEBILITATED,Scorpio,22,4,,Scorpio,26,4,,Libra,11,3,,Libra,20,3,,Sagittarius,6,5,,Cancer,22,12,
2017-12-13,Wednesday,Leo,9,15,Waning,Swati,ചോതി,15,2,Scorpio,28,4,,Libra,13,3,,Scorpio,26,4,,Scorpio,22,4,,Libra,9,3,,Libra,20,3,,Sagittarius,5,5,,Cancer,23,12,
2017-12-11,Monday,Leo,7,31,Waning,Hasta,അത്തം,13,3,Scorpio,26,4,,Virgo,18,2,,Scorpio,28,4,,Scorpio,19,4,,Libra,8,3,,Libra,19,3,,Sagittarius,5,5,,Cancer,23,12,
2017-12-09,Saturday,Leo,6,52,Waning,Purva Phalguni,പൂരം,11,3,Scorpio,24,4,,Leo,22,1,,Sagittarius,1,5,,Scorpio,17,4,,Libra,6,3,,Libra,19,3,,Sagittarius,5,5,,Cancer,23,12,
2017-12-06,Wednesday,Leo,3,83,Waning,Pushya,പൂയ്യം,8,3,Scorpio,21,4,,Cancer,10,12,,Sagittarius,4,5,,Scorpio,13,4,,Libra,5,3,,Libra,18,3,,Sagittarius,4,5,,Cancer,23,12,
2017-12-04,Monday,Leo,1,96,Waning,Ardra,തിരുവാതിര,6,2,Scorpio,19,4,,Gemini,11,11,,Sagittarius,5,5,,Scorpio,11,4,,Libra,3,3,,Libra,18,3,,Sagittarius,4,5,,Cancer,23,12,
2017-12-02,Saturday,Leo,0,99,Waxing,Rohini,രോഹിണി,4,1,Scorpio,17,5,,Taurus,10,11,EXALTED,Sagittarius,5,6,,Scorpio,8,5,,Libra,2,4,,Libra,17,4,,Sagittarius,4,6,,Cancer,23,1,
2017-11-29,Wednesday,Cancer,27,83,Waxing,Revati,രേവതി,27,3,Scorpio,14,5,,Pisces,26,9,,Sagittarius,4,6,,Scorpio,4,5,,Libra,0,4,,Libra,17,4,,Sagittarius,4,6,,Cancer,24,1,
2017-11-27,Monday,Cancer,25,65,Waxing,Purva Bhadrapada,പൂരുരുട്ടാതി,25,3,Scorpio,12,5,,Aquarius,29,8,,Sagittarius,3,6,,Scorpio,2,5,,Virgo,29,3,,Libra,16,4,,Sagittarius,3,6,,Cancer,24,1,
2017-11-25,Saturday,Cancer,24,45,Waxing,Dhanishta,അവിട്ടം,23,4,Scorpio,10,5,,Aquarius,4,8,,Sagittarius,2,6,,Libra,29,4,,Virgo,28,3,,Libra,16,4,,Sagittarius,3,6,,Cancer,24,1,
2017-11-22,Wednesday,Cancer,21,19,Waxing,Uttara Ashadha,ഉത്രാടം,21,1,Scorpio,7,5,,Sagittarius,28,6,,Scorpio,29,5,,Libra,26,4,,Virgo,26,3,,Libra,15,4,,Sagittarius,3,6,,Cancer,24,1,
2017-11-20,Monday,Cancer,20,7,Waxing,Mula,മൂലം,19,2,Scorpio,5,5,,Sagittarius,4,6,,Scorpio,27,5,,Libra,23,4,,Virgo,24,3,,Libra,15,4,,Sagittarius,3,6,,Cancer,24,1,
2017-11-18,Saturday,Cancer,18,1,Waxing,Anuradha,അനിഴം,17,3,Scorpio,3,5,,Scorpio,10,5,DEBILITATED,Scorpio,24,5,,Libra,21,4,,Virgo,23,3,,Libra,14,4,,Sagittarius,2,6,,Cancer,25,1,
2017-11-15,Wednesday,Cancer,16,5,Waning,Chitra,ചിത്തിര,14,4,Scorpio,0,4,,Libra,4,4,,Scorpio,20,5,,Libra,17,4,,Virgo,21,3,,Libra,14,4,,Sagittarius,2,6,,Cancer,25,1,
2017-11-13,Monday,Cancer,14,18,Waning,Uttara Phalguni,ഉത്രം,12,4,Libra,28,4,DEBILITATED,Virgo,8,3,,Scorpio,18,5,,Libra,14,4,,Virgo,20,3,,Libra,13,4,,Sagittarius,2,6,,Cancer,26,1,
2017-11-11,Saturday,Cancer,12,36,Waning,Magha,മകം,10,4,Libra,26,4,DEBILITATED,Leo,12,2,,Scorpio,15,5,,Libra,12,4,,Virgo,19,3,,Libra,13,4,,Sagittarius,2,6,,Cancer,26,1,
2017-11-08,Wednesday,Cancer,10,69,Waning,Punarvasu,പുണർതം,7,4,Libra,23,4,DEBILITATED,Cancer,1,1,,Scorpio,11,5,,Libra,8,4,,Virgo,17,3,,Libra,12,4,,Sagittarius,1,6,,Cancer,26,1,
2017-11-06,Monday,Cancer,8,88,Waning,Mrigashira,മകയിരം,5,3,Libra,21,4,DEBILITATED,Gemini,2,12,,Scorpio,8,5,,Libra,5,4,,Virgo,16,3,,Libra,12,4,,Sagittarius,1,6,,Cancer,26,1,
2017-11-04,Saturday,Gemini,24,99,Waning,Krittika,കാർത്തിക,3,2,Libra,19,5,DEBILITATED,Taurus,1,12,EXALTED,Scorpio,5,6,,Libra,3,5,,Virgo,14,4,,Libra,11,5,,Sagittarius,1,7,,Cancer,26,2,
2017-11-01,Wednesday,Gemini,21,94,Waxing,Revati,രേവതി,27,1,Libra,16,5,DEBILITATED,Pisces,18,10,,Scorpio,0,6,,Virgo,29,4,DEBILITATED,Virgo,12,4,,Libra,11,5,,Sagittarius,1,7,,Cancer,27,2,
2017-10-30,Monday,Gemini,19,80,Waxing,Purva Bhadrapada,പൂരുരുട്ടാതി,25,1,Libra,14,5,DEBILITATED,Aquarius,20,9,,Libra,27,5,,Virgo,27,4,DEBILITATED,Virgo,11,4,,Libra,10,5,,Sagittarius,0,7,,Cancer,27,2,
2017-10-28,Saturday,Gemini,18,62,Waxing,Dhanishta,അവിട്ടം,23,1,Libra,12,5,DEBILITATED,Capricorn,25,8,,Libra,24,5,,Virgo,24,4,DEBILITATED,Virgo,10,4,,Libra,10,5,,Sagittarius,0,7,,Cancer,27,2,
2017-10-25,Wednesday,Gemini,15,33,Waxing,Purva Ashadha,പൂരാടം,20,2,Libra,9,5,DEBILITATED,Sagittarius,19,7,,Libra,20,5,,Virgo,20,4,DEBILITATED,Virgo,8,4,,Libra,9,5,,Sagittarius,0,6,,Cancer,27,2,
2017-10-23,Monday,Gemini,13,17,Waxing,Jyeshtha,തൃക്കേട്ട,18,3,Libra,7,5,DEBILITATED,Scorpio,25,6,DEBILITATED,Libra,17,5,,Virgo,18,4,DEBILITATED,Virgo,7,4,,Libra,9,5,,Sagittarius,0,6,,Cancer,27,2,
2017-10-21,Saturday,Gemini,12,5,Waxing,Vishakha,വിശാഖം,16,4,Libra,5,5,DEBILITATED,Scorpio,1,6,DEBILITATED,Libra,14,5,,Virgo,15,4,DEBILITATED,Virgo,5,4,,Libra,8,5,,Sagittarius,0,6,,Cancer,28,2,
2017-10-18,Wednesday,Gemini,9,1,Waning,Chitra,ചിത്തിര,14,1,Libra,2,5,DEBILITATED,Virgo,24,4,,Libra,9,5,,Virgo,12,4,DEBILITATED,Virgo,4,4,,Libra,8,5,,Scorpio,29,6,,Cancer,28,2,
2017-10-16,Monday,Gemini,7,8,Waning,Uttara Phalguni,ഉത്രം,12,1,Libra,0,4,DEBILITATED,Leo,28,3,,Libra,6,5,,Virgo,9,4,DEBILITATED,Virgo,2,4,,Libra,7,5,,Scorpio,29,6,,Cancer,28,2,
2017-10-14,Saturday,Gemini,5,23,Waning,Magha,മകം,10,1,Virgo,28,4,,Leo,1,3,,Libra,2,5,,Virgo,7,4,DEBILITATED,Virgo,1,4,,Libra,7,5,,Scorpio,29,6,,Cancer,28,2,
2017-10-11,Wednesday,Gemini,3,55,Waning,Ardra,തിരുവാതിര,6,4,Virgo,25,4,,Gemini,20,1,,Virgo,27,4,EXALTED,Virgo,3,4,DEBILITATED,Leo,29,3,,Libra,6,5,,Scorpio,29,6,,Cancer,28,2,
2017-10-09,Monday,Gemini,1,76,Waning,Rohini,രോഹിണി,4,4,Virgo,23,4,,Taurus,21,12,EXALTED,Virgo,24,4,EXALTED,Virgo,1,4,DEBILITATED,Leo,28,3,,Libra,6,5,,Scorpio,29,6,,Cancer,29,2,
2017-10-07,Saturday,Taurus,29,93,Waning,Bharani,ഭരണി,2,3,Virgo,21,5,,Aries,22,12,,Virgo,20,5,EXALTED,Leo,28,4,,Leo,27,4,,Libra,5,6,,Scorpio,29,7,,Cancer,29,3,
2017-10-04,Wednesday,Taurus,26,99,Waxing,Uttara Bhadrapada,ഉത്രട്ടാതി,26,2,Virgo,18,5,,Pisces,10,11,,Virgo,15,5,EXALTED,Leo,24,4,,Leo,25,4,,Libra,5,6,,Scorpio,28,7,,Cancer,29,3,
2017-10-02,Monday,Taurus,24,92,Waxing,Shatabhisha,ചതയം,24,2,Virgo,16,5,,Aquarius,13,10,,Virgo,12,5,EXALTED,Leo,22,4,,Leo,23,4,,Libra,4,6,,Scorpio,28,7,,Cancer,29,3,
2017-09-30,Saturday,Taurus,22,78,Waxing,Shravana,തിരുവോണം,22,3,Virgo,14,5,,Capricorn,17,9,,Virgo,8,5,EXALTED,Leo,19,4,,Leo,22,4,,Libra,4,6,,Scorpio,28,7,,Cancer,29,3,
2017-09-27,Wednesday,Taurus,19,50,Waxing,Mula,മൂലം,19,4,Virgo,11,5,,Sagittarius,11,8,,Virgo,2,5,EXALTED,Leo,16,4,,Leo,20,4,,Libra,3,6,,Scorpio,28,7,,Cancer,29,3,
2017-09-25,Monday,Taurus,17,32,Waxing,Jyeshtha,തൃക്കേട്ട,18,1,Virgo,9,5,,Scorpio,17,7,DEBILITATED,Leo,29,4,,Leo,13,4,,Leo,19,4,,Libra,3,6,,Scorpio,28,7,,Cancer,29,3,
2017-09-23,Saturday,Taurus,15,16,Waxing,Vishakha,വിശാഖം,16,1,Virgo,7,5,,Libra,23,6,,Leo,25,4,,Leo,11,4,,Leo,18,4,,Libra,2,6,,Scorpio,28,7,,Cancer,29,3,
2017-09-20,Wednesday,Taurus,12,1,Waxing,Hasta,അത്തം,13,2,Virgo,4,5,,Virgo,15,5,,Leo,20,4,,Leo,7,4,,Leo,16,4,,Libra,2,6,,Scorpio,28,7,,Leo,0,3,
2017-09-18,Monday,Taurus,10,1,Waning,Purva Phalguni,പൂരം,11,2,Virgo,2,5,,Leo,19,4,,Leo,17,4,,Leo,5,4,,Leo,15,4,,Libra,1,6,,Scorpio,28,7,,Leo,0,3,
2017-09-16,Saturday,Taurus,8,11,Waning,Ashlesha,ആയില്യം,9,2,Virgo,0,5,,Cancer,21,3,,Leo,14,4,,Leo,2,4,,Leo,13,4,,Libra,1,6,,Scorpio,27,7,,Leo,0,3,
2017-09-13,Wednesday,Taurus,4,40,Waning,Ardra,തിരുവാതിര,6,1,Leo,27,4,,Gemini,9,2,,Leo,10,4,,Cancer,29,3,,Leo,11,4,,Libra,0,6,,Scorpio,27,7,,Leo,0,3,
2017-09-11,Monday,Taurus,2,63,Waning,Rohini,രോഹിണി,4,1,Leo,25,4,,Taurus,10,1,EXALTED,Leo,8,4,,Cancer,26,3,,Leo,10,4,,Libra,0,6,,Scorpio,27,7,,Leo,0,3,
2017-09-09,Saturday,Taurus,0,83,Waning,Ashwini,അശ്വതി,1,4,Leo,24,5,,Aries,12,1,,Leo,6,5,,Cancer,24,4,,Leo,9,5,,Libra,0,6,,Scorpio,27,8,,Leo,0,4,
2017-09-06,Wednesday,Aries,26,99,Waning,Purva Bhadrapada,പൂരുരുട്ടാതി,25,4,Leo,21,5,,Pisces,1,12,,Leo,5,5,,Cancer,20,4,,Leo,7,5,,Virgo,29,6,,Scorpio,27,8,,Leo,0,5,
2017-09-04,Monday,Aries,24,99,Waxing,Dhanishta,അവിട്ടം,23,4,Leo,19,5,,Aquarius,5,11,,Leo,4,5,,Cancer,18,4,,Leo,6,5,,Virgo,29,6,,Scorpio,27,8,,Leo,0,5,
2017-09-02,Saturday,Aries,22,90,Waxing,Uttara Ashadha,ഉത്രാടം,21,4,Leo,17,5,,Capricorn,9,10,,Leo,5,5,,Cancer,15,4,,Leo,4,5,,Virgo,28,6,,Scorpio,27,8,,Leo,0,5,
2017-08-30,Wednesday,Aries,18,67,Waxing,Mula,മൂലം,19,1,Leo,14,5,,Sagittarius,3,9,,Leo,6,5,,Cancer,12,4,,Leo,3,5,,Virgo,28,6,,Scorpio,27,8,,Leo,0,5,
2017-08-28,Monday,Aries,15,48,Waxing,Anuradha,അനിഴം,17,2,Leo,12,5,,Scorpio,9,8,DEBILITATED,Leo,8,5,,Cancer,9,4,,Leo,1,5,,Virgo,27,6,,Scorpio,27,8,,Leo,0,5,
2017-08-26,Saturday,Aries,13,29,Waxing,Swati,ചോതി,15,3,Leo,10,5,,Libra,15,7,,Leo,9,5,,Cancer,7,4,,Leo,0,5,,Virgo,27,6,,Scorpio,27,8,,Leo,0,5,
2017-08-23,Wednesday,Aries,9,7,Waxing,Uttara Phalguni,ഉത്രം,12,4,Leo,7,5,,Virgo,7,6,,Leo,12,5,,Cancer,3,4,,Cancer,28,4,DEBILITATED,Virgo,26,6,,Scorpio,27,8,,Leo,0,5,
2017-08-21,Monday,Aries,6,0,Waxing,Magha,മകം,10,3,Leo,5,5,,Leo,10,5,,Leo,14,5,,Cancer,1,4,,Cancer,27,4,DEBILITATED,Virgo,26,6,,Scorpio,27,8,,Leo,0,5,
2017-08-19,Saturday,Aries,4,4,Waning,Pushya,പൂയ്യം,8,3,Leo,3,5,,Cancer,11,4,,Leo,15,5,,Gemini,29,3,,Cancer,26,4,DEBILITATED,Virgo,26,6,,Scorpio,27,8,,Leo,0,5,
2017-08-16,Wednesday,Pisces,29,27,Waning,Mrigashira,മകയിരം,5,2,Leo,0,6,,Taurus,28,3,EXALTED,Leo,17,6,,Gemini,25,4,,Cancer,24,5,DEBILITATED,Virgo,25,7,,Scorpio,27,9,,Leo,0,6,
2017-08-14,Monday,Pisces,27,49,Waning,Krittika,കാർത്തിക,3,1,Cancer,28,5,,Aries,29,2,,Leo,17,6,,Gemini,23,4,,Cancer,22,5,DEBILITATED,Virgo,25,7,,Scorpio,27,9,,Leo,0,6,
2017-08-12,Saturday,Pisces,24,71,Waning,Ashwini,അശ്വതി,1,1,Cancer,26,5,,Aries,2,2,,Leo,18,6,,Gemini,20,4,,Cancer,21,5,DEBILITATED,Virgo,25,7,,Scorpio,27,9,,Leo,0,6,
2017-08-09,Wednesday,Pisces,20,94,Waning,Purva Bhadrapada,പൂരുരുട്ടാതി,25,1,Cancer,24,5,,Aquarius,21,12,,Leo,17,6,,Gemini,17,4,,Cancer,19,5,DEBILITATED,Virgo,24,7,,Scorpio,27,9,,Leo,0,6,
2017-08-07,Monday,Pisces,17,100,Waning,Dhanishta,അവിട്ടം,23,1,Cancer,22,5,,Capricorn,26,11,,Leo,17,6,,Gemini,15,4,,Cancer,18,5,DEBILITATED,Virgo,24,7,,Scorpio,27,9,,Leo,0,6,
2017-08-05,Saturday,Pisces,14,97,Waxing,Uttara Ashadha,ഉത്രാടം,21,2,Cancer,20,5,,Capricorn,1,11,,Leo,16,6,,Gemini,12,4,,Cancer,17,5,DEBILITATED,Virgo,24,7,,Scorpio,27,9,,Leo,0,6,
2017-08-02,Wednesday,Pisces,10,81,Waxing,Jyeshtha,തൃക്കേട്ട,18,3,Cancer,17,5,,Scorpio,25,9,DEBILITATED,Leo,14,6,,Gemini,9,4,,Cancer,15,5,DEBILITATED,Virgo,23,7,,Scorpio,27,9,,Leo,0,6,
2017-07-31,Monday,Pisces,7,64,Waxing,Vishakha,വിശാഖം,16,4,Cancer,15,5,,Scorpio,1,9,DEBILITATED,Leo,12,6,,Gemini,6,4,,Cancer,13,5,DEBILITATED,Virgo,23,7,,Scorpio,28,9,,Leo,0,6,
2017-07-29,Saturday,Pisces,4,45,Waxing,Swati,ചോതി,15,1,Cancer,13,5,,Libra,7,8,,Leo,10,6,,Gemini,4,4,,Cancer,12,5,DEBILITATED,Virgo,23,7,,Scorpio,28,9,,Leo,0,6,
2017-07-26,Wednesday,Pisces,0,17,Waxing,Uttara Phalguni,ഉത്രം,12,1,Cancer,10,6,,Leo,29,7,,Leo,7,7,,Gemini,1,5,,Cancer,10,6,DEBILITATED,Virgo,22,8,,Scorpio,28,10,,Leo,0,7,
2017-07-24,Monday,Aquarius,27,4,Waxing,Magha,മകം,10,1,Cancer,8,6,,Leo,1,7,,Leo,5,7,,Taurus,28,4,,Cancer,9,6,DEBILITATED,Virgo,22,8,,Scorpio,28,10,,Leo,0,7,
2017-07-22,Saturday,Aquarius,24,0,Waning,Punarvasu,പുണർതം,7,4,Cancer,6,6,,Cancer,2,6,,Leo,2,7,,Taurus,26,4,,Cancer,8,6,DEBILITATED,Virgo,22,8,,Scorpio,28,10,,Leo,0,7,
2017-07-19,Wednesday,Aquarius,20,15,Waning,Rohini,രോഹിണി,4,3,Cancer,4,6,,Taurus,18,4,EXALTED,Cancer,29,6,,Taurus,23,4,,Cancer,6,6,DEBILITATED,Virgo,21,8,,Scorpio,28,10,,Leo,0,7,
2017-07-17,Monday,Aquarius,17,35,Waning,Bharani,ഭരണി,2,2,Cancer,2,6,,Aries,19,3,,Cancer,26,6,,Taurus,20,4,,Cancer,4,6,DEBILITATED,Virgo,21,8,,Scorpio,28,10,,Leo,0,7,
2017-07-15,Saturday,Aquarius,14,58,Waning,Revati,രേവതി,27,2,Cancer,0,5,,Pisces,21,2,,Cancer,23,6,,Taurus,18,4,,Cancer,3,6,DEBILITATED,Virgo,21,8,,Scorpio,28,10,,Leo,0,7,
2017-07-12,Wednesday,Aquarius,10,85,Waning,Shatabhisha,ചതയം,24,2,Gemini,27,5,,Aquarius,12,1,,Cancer,18,6,,Taurus,15,4,,Cancer,1,6,DEBILITATED,Virgo,21,8,,Scorpio,28,10,,Leo,0,7,
2017-07-10,Monday,Aquarius,7,96,Waning,Shravana,തിരുവോണം,22,3,Gemini,25,5,,Capricorn,17,12,,Cancer,15,6,,Taurus,13,4,,Cancer,0,5,DEBILITATED,Virgo,21,8,,Scorpio,29,10,,Leo,0,7,
2017-07-08,Saturday,Aquarius,5,100,Waxing,Purva Ashadha,പൂരാടം,20,3,Gemini,23,5,,Sagittarius,22,11,,Cancer,11,6,,Taurus,10,4,,Gemini,29,5,,Virgo,20,8,,Scorpio,29,10,,Leo,1,7,
2017-07-05,Wednesday,Aquarius,1,92,Waxing,Jyeshtha,തൃക്കേട്ട,18,1,Gemini,20,5,,Scorpio,17,10,DEBILITATED,Cancer,6,6,,Taurus,7,4,,Gemini,27,5,,Virgo,20,8,,Scorpio,29,10,,Leo,1,7,
2017-07-03,Monday,Capricorn,28,78,Waxing,Vishakha,വിശാഖം,16,1,Gemini,18,6,,Libra,23,10,,Cancer,2,7,,Taurus,5,5,,Gemini,25,6,,Virgo,20,9,,Scorpio,29,11,,Leo,1,8,
2017-07-01,Saturday,Capricorn,26,61,Waxing,Chitra,ചിത്തിര,14,2,Gemini,16,6,,Virgo,29,9,,Gemini,28,6,,Taurus,3,5,,Gemini,24,6,,Virgo,20,9,,Scorpio,29,11,,Leo,1,8,
2017-06-28,Wednesday,Capricorn,22,31,Waxing,Purva Phalguni,പൂരം,11,3,Gemini,13,6,,Leo,21,8,,Gemini,22,6,,Taurus,0,4,,Gemini,22,6,,Virgo,20,9,,Scorpio,29,11,,Leo,1,8,
2017-06-26,Monday,Capricorn,19,13,Waxing,Ashlesha,ആയില്യം,9,2,Gemini,12,6,,Cancer,23,7,,Gemini,18,6,,Aries,27,4,,Gemini,21,6,,Virgo,20,9,,Sagittarius,0,11,,Leo,1,8,
2017-06-24,Saturday,Capricorn,17,2,Waxing,Punarvasu,പുണർതം,7,2,Gemini,10,6,,Gemini,24,6,,Gemini,14,6,,Aries,25,4,,Gemini,19,6,,Virgo,19,9,,Sagittarius,0,11,,Leo,1,8,
2017-06-21,Wednesday,Capricorn,13,6,Waning,Krittika,കാർത്തിക,3,4,Gemini,7,6,,Taurus,9,5,EXALTED,Gemini,7,6,,Aries,22,4,,Gemini,17,6,,Virgo,19,9,,Sagittarius,0,11,,Leo,2,8,
2017-06-19,Monday,Capricorn,11,22,Waning,Ashwini,അശ്വതി,1,3,Gemini,5,6,,Aries,9,4,,Gemini,3,6,,Aries,20,4,,Gemini,16,6,,Virgo,19,9,,Sagittarius,0,12,,Leo,2,8,
2017-06-17,Saturday,Capricorn,9,43,Waning,Uttara Bhadrapada,ഉത്രട്ടാതി,26,3,Gemini,3,6,,Pisces,11,3,,Taurus,29,5,,Aries,18,4,,Gemini,15,6,,Virgo,19,9,,Sagittarius,0,12,,Leo,2,8,
2017-06-14,Wednesday,Capricorn,6,74,Waning,Dhanishta,അവിട്ടം,23,3,Gemini,0,6,,Aquarius,2,2,,Taurus,22,5,,Aries,15,4,,Gemini,13,6,,Virgo,19,9,,Sagittarius,0,12,,Leo,2,8,
2017-06-12,Monday,Capricorn,3,89,Waning,Uttara Ashadha,ഉത്രാടം,21,4,Taurus,28,5,,Capricorn,8,1,,Taurus,18,5,,Aries,13,4,,Gemini,12,6,,Virgo,19,9,,Sagittarius,1,12,,Leo,2,8,
2017-06-10,Saturday,Capricorn,1,98,Waning,Purva Ashadha,പൂരാടം,20,1,Taurus,26,5,,Sagittarius,14,12,,Taurus,14,5,,Aries,11,4,,Gemini,10,6,,Virgo,19,9,,Sagittarius,1,12,,Leo,2,8,
2017-06-07,Wednesday,Sagittarius,28,98,Waxing,Anuradha,അനിഴം,17,2,Taurus,23,6,,Scorpio,8,12,DEBILITATED,Taurus,8,6,,Aries,8,5,,Gemini,8,7,,Virgo,19,10,,Sagittarius,1,1,,Leo,3,9,
2017-06-05,Monday,Sagittarius,26,90,Waxing,Swati,ചോതി,15,3,Taurus,22,6,,Libra,14,11,,Taurus,4,6,,Aries,6,5,,Gemini,7,7,,Virgo,19,10,,Sagittarius,1,1,,Leo,3,9,
